,VoterID,Util1,Util2,Util3,Util4,NumVotes,NumberOfCandidates,Pref1,Pref2,Pref3,Pref4,VotesCand1PreVote,VotesCand2PreVote,RoundIndex,VotesCand3PreVote,VotesCand4PreVote,PointsPreVote,Vote,GameIndexInSession,SessionIDX,Action,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesPref4PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,VotesFourth_poll,GAP14_poll,GAP24_poll,GAP34_poll,GAP14_pref_poll,GAP24_pref_poll,GAP34_pref_poll,Pref1_pos,Pos1_pref,Pref3_pos,Pos2_pref,Pref4_pos,Pos3_pref,Pref2_pos,Pos4_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,GAPL4_Pref_poll,Pos12,Pos23,Pos13,Pos14,Pos24,Pos34,PosL1,PosL2,PosL3,PosL4
263,A3BYUMQTYHXWZY,15,10,5,0,1006,4,4,3,1,2,255,270,263,256,224,0,3,11,1,2,224,256,255,270,270,256.0,255,14.0,1.0,15,-32,1,-31,224,46,32.0,31,-46,-14,-15,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,22,CMP,46,14,15,0,2.0,-1.0,1.0,3.0,1.0,2.0,-3.0,-1.0,-2.0,0.0
264,A3BYUMQTYHXWZY,15,10,5,0,1007,4,4,3,2,1,169,481,264,192,164,5,4,12,1,1,164,192,481,169,481,192.0,169,289.0,23.0,312,-28,-289,-317,164,317,28.0,5,-5,23,312,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,16,LB,317,289,0,312,2.0,1.0,3.0,1.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0
265,A3BYUMQTYHXWZY,15,10,5,0,1003,4,4,2,1,3,250,252,265,251,249,10,4,13,1,1,249,252,250,251,252,251.0,250,1.0,1.0,2,-3,2,-1,249,3,2.0,1,-2,1,-1,4.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,12,WLB,3,0,2,1,3.0,-2.0,1.0,2.0,-1.0,1.0,-3.0,0.0,-2.0,-1.0
266,A3BYUMQTYHXWZY,15,10,5,0,1006,4,3,4,2,1,245,274,266,246,240,5,3,14,1,1,246,240,274,245,274,246.0,245,28.0,1.0,29,6,-34,-28,240,34,6.0,5,1,-5,29,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,14,LB,28,34,0,29,-2.0,3.0,1.0,-1.0,1.0,-2.0,-1.0,-3.0,0.0,-2.0
267,A3BYUMQTYHXWZY,15,10,5,0,1006,4,4,2,3,1,186,468,267,187,164,10,4,15,1,1,164,468,187,186,468,187.0,186,281.0,1.0,282,-304,281,-23,164,304,23.0,22,-22,282,1,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,304,0,281,282,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
268,A3BYUMQTYHXWZY,15,10,5,0,1007,4,3,2,4,1,255,265,268,262,224,10,3,16,1,1,262,265,224,255,265,262.0,255,3.0,7.0,10,-3,41,38,224,41,38.0,31,7,10,-31,2.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,8,WLB,3,0,41,10,1.0,-3.0,-2.0,-1.0,-2.0,1.0,-1.0,0.0,-3.0,-2.0
269,A3BYUMQTYHXWZY,15,10,5,0,1005,4,1,3,2,4,244,272,269,245,243,5,1,17,1,1,244,245,272,243,272,245.0,244,27.0,1.0,28,-1,-27,-28,243,29,2.0,1,1,2,29,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,28,27,0,29,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
270,A3BYUMQTYHXWZY,15,10,5,0,1007,4,3,1,2,4,248,257,270,254,247,5,3,18,1,1,254,248,257,247,257,254.0,248,3.0,6.0,9,6,-9,-3,247,10,7.0,1,7,1,10,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,3,9,0,10,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
271,A3BYUMQTYHXWZY,15,10,5,0,1007,4,1,4,3,2,248,257,271,254,247,0,1,19,1,1,248,247,254,257,257,254.0,248,3.0,6.0,9,1,-7,-6,247,10,7.0,1,-9,-10,-3,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,9,10,3,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
272,A3BYUMQTYHXWZY,15,10,5,0,1006,4,3,1,2,4,228,290,272,260,227,5,3,20,1,1,260,228,290,227,290,260.0,228,30.0,32.0,62,32,-62,-30,227,63,33.0,1,33,1,63,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,30,62,0,63,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
273,A3BYUMQTYHXWZY,15,10,5,0,1007,4,1,3,2,4,236,322,273,242,206,5,3,21,1,2,236,242,322,206,322,242.0,236,80.0,6.0,86,-6,-80,-86,206,116,36.0,30,30,36,116,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,86,80,0,116,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
274,A3BYUMQTYHXWZY,15,10,5,0,1006,4,1,3,4,2,238,319,274,239,209,0,1,22,1,1,238,239,209,319,319,239.0,238,80.0,1.0,81,-1,30,29,209,110,30.0,29,-81,-80,-110,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,81,80,110,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
275,A3BYUMQTYHXWZY,15,10,5,0,1007,4,1,4,3,2,247,266,275,253,240,0,3,23,1,3,247,240,253,266,266,253.0,247,13.0,6.0,19,7,-13,-6,240,26,13.0,7,-19,-26,-13,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,19,26,13,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
276,A3BYUMQTYHXWZY,15,10,5,0,1006,4,4,3,1,2,228,290,276,260,227,0,3,24,1,2,227,260,228,290,290,260.0,228,30.0,32.0,62,-33,32,-1,227,63,33.0,1,-63,-30,-62,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,22,CMP,63,30,62,0,2.0,-1.0,1.0,3.0,1.0,2.0,-3.0,-1.0,-2.0,0.0
277,A3BYUMQTYHXWZY,15,10,5,0,1007,4,3,4,1,2,169,481,277,192,164,0,3,25,1,1,192,164,169,481,481,192.0,169,289.0,23.0,312,28,-5,23,164,317,28.0,5,-289,-317,-312,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,20,SLB,289,317,312,0,-2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-3.0,-2.0,0.0
278,A3BYUMQTYHXWZY,15,10,5,0,1006,4,1,3,4,2,245,265,278,251,244,0,1,26,1,1,245,251,244,265,265,251.0,245,14.0,6.0,20,-6,7,1,244,21,7.0,1,-20,-14,-21,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,20,14,21,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
279,A3BYUMQTYHXWZY,15,10,5,0,1007,4,3,1,4,2,221,338,279,253,194,0,3,27,1,1,253,221,194,338,338,253.0,221,85.0,32.0,117,32,27,59,194,144,59.0,27,-85,-117,-144,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,19,SLB,85,117,144,0,-1.0,-1.0,-2.0,1.0,2.0,3.0,-1.0,-2.0,-3.0,0.0
280,A3BYUMQTYHXWZY,15,10,5,0,1007,4,2,1,4,3,242,277,280,276,211,15,2,28,1,1,277,242,211,276,277,276.0,242,1.0,34.0,35,35,31,66,211,66,65.0,31,1,-34,-65,1.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,5,TRT,0,35,66,1,-2.0,-1.0,-3.0,-1.0,1.0,2.0,0.0,-2.0,-3.0,-1.0
281,A3BYUMQTYHXWZY,15,10,5,0,1007,4,1,4,3,2,255,265,281,262,224,0,1,29,1,1,255,224,262,265,265,262.0,255,3.0,7.0,10,31,-38,-7,224,41,38.0,31,-10,-41,-3,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,10,41,3,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
282,A3BYUMQTYHXWZY,15,10,5,0,1007,4,3,4,1,2,221,338,282,253,194,0,3,30,1,1,253,194,221,338,338,253.0,221,85.0,32.0,117,59,-27,32,194,144,59.0,27,-85,-144,-117,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,20,SLB,85,144,117,0,-2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-3.0,-2.0,0.0
283,A3BYUMQTYHXWZY,15,10,5,0,1007,4,1,4,2,3,241,278,283,276,211,5,1,31,1,1,241,211,278,276,278,276.0,241,2.0,35.0,37,30,-67,-37,211,67,65.0,30,-35,-65,2,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,37,67,0,2,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
284,A3BYUMQTYHXWZY,15,10,5,0,1007,4,3,1,2,4,171,489,284,196,150,5,3,32,1,1,196,171,489,150,489,196.0,171,293.0,25.0,318,25,-318,-293,150,339,46.0,21,46,21,339,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,293,318,0,339,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
285,A1DSBBRZR3LWXP,15,10,5,0,1006,4,1,4,2,3,186,468,285,187,164,5,2,1,1,3,186,164,468,187,468,187.0,186,281.0,1.0,282,22,-304,-282,164,304,23.0,22,-1,-23,281,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,282,304,0,281,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
286,A1DSBBRZR3LWXP,15,10,5,0,1006,4,3,1,4,2,248,261,286,249,247,0,3,2,1,1,249,248,247,261,261,249.0,248,12.0,1.0,13,1,1,2,247,14,2.0,1,-12,-13,-14,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,19,SLB,12,13,14,0,-1.0,-1.0,-2.0,1.0,2.0,3.0,-1.0,-2.0,-3.0,0.0
287,A1DSBBRZR3LWXP,15,10,5,0,1007,4,3,2,1,4,241,278,287,276,211,10,2,3,1,2,276,278,241,211,278,276.0,241,2.0,35.0,37,-2,37,35,211,67,65.0,30,65,67,30,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,2,0,37,67,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
288,A1DSBBRZR3LWXP,15,10,5,0,1007,4,2,4,3,1,238,287,288,272,209,15,2,4,1,1,287,209,272,238,287,272.0,238,15.0,34.0,49,78,-63,15,209,78,63.0,29,49,-29,34,1.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,4,TRT,0,78,15,49,-3.0,2.0,-1.0,-2.0,1.0,-1.0,0.0,-3.0,-1.0,-2.0
289,A1DSBBRZR3LWXP,15,10,5,0,1006,4,4,3,2,1,229,313,289,235,228,5,2,5,1,3,228,235,313,229,313,235.0,229,78.0,6.0,84,-7,-78,-85,228,85,7.0,1,-1,6,84,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,16,LB,85,78,0,84,2.0,1.0,3.0,1.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0
290,A1DSBBRZR3LWXP,15,10,5,0,1005,4,1,3,2,4,250,254,290,251,249,5,2,6,1,3,250,251,254,249,254,251.0,250,3.0,1.0,4,-1,-3,-4,249,5,2.0,1,1,2,5,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,4,3,0,5,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
291,A1DSBBRZR3LWXP,15,10,5,0,1007,4,1,3,4,2,216,329,291,246,215,0,3,7,1,2,216,246,215,329,329,246.0,216,83.0,30.0,113,-30,31,1,215,114,31.0,1,-113,-83,-114,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,113,83,114,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
292,A1DSBBRZR3LWXP,15,10,5,0,1004,4,2,1,3,4,231,310,292,232,230,15,2,8,1,1,310,231,232,230,310,232.0,231,78.0,1.0,79,79,-1,78,230,80,2.0,1,80,1,2,1.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,3,TRT,0,79,78,80,-2.0,1.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0,-3.0
293,A1DSBBRZR3LWXP,15,10,5,0,1007,4,3,2,1,4,169,481,293,192,164,10,2,9,1,2,192,481,169,164,481,192.0,169,289.0,23.0,312,-289,312,23,164,317,28.0,5,28,317,5,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,289,0,312,317,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
294,A1DSBBRZR3LWXP,15,10,5,0,1007,4,1,4,3,2,168,479,294,192,167,0,2,10,1,4,168,167,192,479,479,192.0,168,287.0,24.0,311,1,-25,-24,167,312,25.0,1,-311,-312,-287,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,311,312,287,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
295,A1DSBBRZR3LWXP,15,10,5,0,1006,4,3,1,2,4,255,270,295,256,224,5,2,11,1,3,256,255,270,224,270,256.0,255,14.0,1.0,15,1,-15,-14,224,46,32.0,31,32,31,46,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,14,15,0,46,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
296,A1DSBBRZR3LWXP,15,10,5,0,1006,4,1,4,3,2,186,468,296,187,164,0,2,12,1,4,186,164,187,468,468,187.0,186,281.0,1.0,282,22,-23,-1,164,304,23.0,22,-282,-304,-281,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,282,304,281,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
297,A1DSBBRZR3LWXP,15,10,5,0,1007,4,1,3,4,2,248,257,297,254,247,0,4,13,1,3,248,254,247,257,257,254.0,248,3.0,6.0,9,-6,7,1,247,10,7.0,1,-9,-3,-10,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,9,3,10,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
298,A1LUQFFMIXMYNI,15,10,5,0,1004,4,4,3,1,2,251,253,298,252,247,5,3,1,1,2,247,252,251,253,253,252.0,251,1.0,1.0,2,-5,1,-4,247,6,5.0,4,-6,-1,-2,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,22,CMP,6,1,2,0,2.0,-1.0,1.0,3.0,1.0,2.0,-3.0,-1.0,-2.0,0.0
299,A1DSBBRZR3LWXP,15,10,5,0,1006,4,1,4,3,2,249,263,299,250,243,0,1,14,1,1,249,243,250,263,263,250.0,249,13.0,1.0,14,6,-7,-1,243,20,7.0,6,-14,-20,-13,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,14,20,13,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
300,A1DSBBRZR3LWXP,15,10,5,0,1007,4,1,2,3,4,216,329,300,246,215,10,2,15,1,2,216,329,246,215,329,246.0,216,83.0,30.0,113,-113,83,-30,215,114,31.0,1,1,114,31,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,9,WLB,113,0,83,114,2.0,-1.0,1.0,-1.0,-3.0,-2.0,-2.0,0.0,-1.0,-3.0
301,AY5OS6NZWVX22,15,10,5,0,1004,4,1,2,3,4,231,310,301,232,230,10,2,1,1,2,231,310,232,230,310,232.0,231,78.0,1.0,79,-79,78,-1,230,80,2.0,1,1,80,2,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,9,WLB,79,0,78,80,2.0,-1.0,1.0,-1.0,-3.0,-2.0,-2.0,0.0,-1.0,-3.0
302,A1DSBBRZR3LWXP,15,10,5,0,1007,4,4,2,1,3,169,481,302,192,164,10,2,16,1,2,164,481,169,192,481,192.0,169,289.0,23.0,312,-317,312,-5,164,317,28.0,5,-28,289,-23,4.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,12,WLB,317,0,312,289,3.0,-2.0,1.0,2.0,-1.0,1.0,-3.0,0.0,-2.0,-1.0
303,A1LUQFFMIXMYNI,15,10,5,0,1007,4,2,3,1,4,229,291,303,262,224,15,3,2,1,2,291,262,229,224,291,262.0,229,29.0,33.0,62,29,33,62,224,67,38.0,5,67,38,5,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1,TRT,0,29,62,67,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-1.0,-2.0,-3.0
304,A1DSBBRZR3LWXP,15,10,5,0,1005,4,1,2,3,4,250,254,304,251,249,10,2,17,1,2,250,254,251,249,254,251.0,250,3.0,1.0,4,-4,3,-1,249,5,2.0,1,1,5,2,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,9,WLB,4,0,3,5,2.0,-1.0,1.0,-1.0,-3.0,-2.0,-2.0,0.0,-1.0,-3.0
305,A10RNJJJXFDSZP,15,10,5,0,1006,4,3,1,2,4,249,263,305,250,243,5,3,1,1,1,250,249,263,243,263,250.0,249,13.0,1.0,14,1,-14,-13,243,20,7.0,6,7,6,20,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,13,14,0,20,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
306,AY5OS6NZWVX22,15,10,5,0,1007,4,3,2,1,4,232,279,306,264,231,10,2,2,1,2,264,279,232,231,279,264.0,232,15.0,32.0,47,-15,47,32,231,48,33.0,1,33,48,1,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,15,0,47,48,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
307,A1DSBBRZR3LWXP,15,10,5,0,1007,4,3,1,2,4,236,322,307,242,206,5,2,18,1,3,242,236,322,206,322,242.0,236,80.0,6.0,86,6,-86,-80,206,116,36.0,30,36,30,116,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,80,86,0,116,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
308,A1LUQFFMIXMYNI,15,10,5,0,1007,4,3,2,1,4,216,329,308,246,215,10,2,3,1,2,246,329,216,215,329,246.0,216,83.0,30.0,113,-83,113,30,215,114,31.0,1,31,114,1,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,83,0,113,114,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
309,A1DSBBRZR3LWXP,15,10,5,0,1006,4,4,2,3,1,234,270,309,268,233,10,2,19,1,2,233,270,268,234,270,268.0,234,2.0,34.0,36,-37,2,-35,233,37,35.0,1,-1,36,34,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,37,0,2,36,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
310,A29XSBEHUDS8W2,15,10,5,0,1006,4,4,1,2,3,256,263,310,262,224,5,4,1,1,1,224,256,263,262,263,262.0,256,1.0,6.0,7,-32,-7,-39,224,39,38.0,32,-38,-6,1,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,18,LB,39,7,0,1,1.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0
311,A1DSBBRZR3LWXP,15,10,5,0,1006,4,4,3,2,1,180,462,311,184,179,5,2,20,1,3,179,184,462,180,462,184.0,180,278.0,4.0,282,-5,-278,-283,179,283,5.0,1,-1,4,282,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,16,LB,283,278,0,282,2.0,1.0,3.0,1.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0
312,AY5OS6NZWVX22,15,10,5,0,1007,4,3,4,1,2,236,322,312,242,206,0,2,3,1,4,242,206,236,322,322,242.0,236,80.0,6.0,86,36,-30,6,206,116,36.0,30,-80,-116,-86,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,20,SLB,80,116,86,0,-2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-3.0,-2.0,0.0
313,A10RNJJJXFDSZP,15,10,5,0,1006,4,1,2,4,3,258,262,313,259,226,10,2,2,1,2,258,262,226,259,262,259.0,258,3.0,1.0,4,-4,36,32,226,36,33.0,32,-1,3,-33,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,11,WLB,4,0,36,3,2.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0
314,A1LUQFFMIXMYNI,15,10,5,0,1006,4,4,2,3,1,256,263,314,262,224,7,3,4,1,3,224,263,262,256,263,262.0,256,1.0,6.0,7,-39,1,-38,224,39,38.0,32,-32,7,6,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,39,0,1,7,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
315,A1DSBBRZR3LWXP,15,10,5,0,1007,4,4,1,2,3,247,266,315,253,240,5,4,21,1,1,240,247,266,253,266,253.0,247,13.0,6.0,19,-7,-19,-26,240,26,13.0,7,-13,-6,13,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,18,LB,26,19,0,13,1.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0
316,A10RNJJJXFDSZP,15,10,5,0,1007,4,2,4,1,3,235,269,316,268,234,15,2,3,1,1,269,234,235,268,269,268.0,235,1.0,33.0,34,35,-1,34,234,35,34.0,1,1,-34,-33,1.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,6,TRT,0,35,34,1,-3.0,1.0,-2.0,-1.0,2.0,1.0,0.0,-3.0,-2.0,-1.0
317,A1LUQFFMIXMYNI,15,10,5,0,1006,4,2,1,4,3,180,462,317,184,179,15,4,5,1,3,462,180,179,184,462,184.0,180,278.0,4.0,282,282,1,283,179,283,5.0,1,278,-4,-5,1.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,5,TRT,0,282,283,278,-2.0,-1.0,-3.0,-1.0,1.0,2.0,0.0,-2.0,-3.0,-1.0
318,AY5OS6NZWVX22,15,10,5,0,1006,4,3,1,2,4,258,262,318,259,226,5,2,4,1,3,259,258,262,226,262,259.0,258,3.0,1.0,4,1,-4,-3,226,36,33.0,32,33,32,36,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,3,4,0,36,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
319,A10RNJJJXFDSZP,15,10,5,0,1006,4,3,1,4,2,248,261,319,249,247,0,4,4,1,3,249,248,247,261,261,249.0,248,12.0,1.0,13,1,1,2,247,14,2.0,1,-12,-13,-14,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,19,SLB,12,13,14,0,-1.0,-1.0,-2.0,1.0,2.0,3.0,-1.0,-2.0,-3.0,0.0
320,A29XSBEHUDS8W2,15,10,5,0,1007,4,2,3,1,4,183,460,320,184,179,15,4,2,1,4,460,184,183,179,460,184.0,183,276.0,1.0,277,276,1,277,179,281,5.0,4,281,5,4,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1,TRT,0,276,277,281,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-1.0,-2.0,-3.0
321,A1DSBBRZR3LWXP,15,10,5,0,1007,4,1,3,4,2,233,311,321,234,228,0,3,22,1,2,233,234,228,311,311,234.0,233,77.0,1.0,78,-1,6,5,228,83,6.0,5,-78,-77,-83,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,78,77,83,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
322,A1LUQFFMIXMYNI,15,10,5,0,1007,4,3,4,2,1,248,257,322,254,247,5,1,6,1,4,254,247,257,248,257,254.0,248,3.0,6.0,9,7,-10,-3,247,10,7.0,1,6,-1,9,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,14,LB,3,10,0,9,-2.0,3.0,1.0,-1.0,1.0,-2.0,-1.0,-3.0,0.0,-2.0
323,A1DSBBRZR3LWXP,15,10,5,0,1004,4,1,4,2,3,231,310,323,232,230,5,2,23,1,3,231,230,310,232,310,232.0,231,78.0,1.0,79,1,-80,-79,230,80,2.0,1,-1,-2,78,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,79,80,0,78,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
324,A10RNJJJXFDSZP,15,10,5,0,1007,4,3,1,4,2,217,330,324,248,211,0,1,5,1,2,248,217,211,330,330,248.0,217,82.0,31.0,113,31,6,37,211,119,37.0,6,-82,-113,-119,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,19,SLB,82,113,119,0,-1.0,-1.0,-2.0,1.0,2.0,3.0,-1.0,-2.0,-3.0,0.0
325,A1DSBBRZR3LWXP,15,10,5,0,1007,4,3,4,2,1,243,277,325,249,237,5,3,24,1,1,249,237,277,243,277,249.0,243,28.0,6.0,34,12,-40,-28,237,40,12.0,6,6,-6,34,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,14,LB,28,40,0,34,-2.0,3.0,1.0,-1.0,1.0,-2.0,-1.0,-3.0,0.0,-2.0
326,A1LUQFFMIXMYNI,15,10,5,0,1005,4,4,1,3,2,258,260,326,259,227,0,1,7,1,2,227,258,259,260,260,259.0,258,1.0,1.0,2,-31,-1,-32,227,33,32.0,31,-33,-2,-1,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,24,SCMP,33,2,1,0,1.0,1.0,2.0,3.0,2.0,1.0,-3.0,-2.0,-1.0,0.0
327,AY5OS6NZWVX22,15,10,5,0,1007,4,2,4,1,3,221,338,327,253,194,15,2,5,1,1,338,194,221,253,338,253.0,221,85.0,32.0,117,144,-27,117,194,144,59.0,27,85,-59,-32,1.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,6,TRT,0,144,117,85,-3.0,1.0,-2.0,-1.0,2.0,1.0,0.0,-3.0,-2.0,-1.0
328,A10RNJJJXFDSZP,15,10,5,0,1007,4,2,1,3,4,169,481,328,192,164,15,3,6,1,3,481,169,192,164,481,192.0,169,289.0,23.0,312,312,-23,289,164,317,28.0,5,317,5,28,1.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,3,TRT,0,312,289,317,-2.0,1.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0,-3.0
329,A29XSBEHUDS8W2,15,10,5,0,1005,4,1,4,3,2,250,254,329,251,249,0,2,3,1,4,250,249,251,254,254,251.0,250,3.0,1.0,4,1,-2,-1,249,5,2.0,1,-4,-5,-3,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,4,5,3,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
